,Gastrocnemius,Tibialis Anterior,Soleus,Vastus Medialis,Vastus Lateralis,Rectus Femoris,Biceps Femoris,Semitendinosus,Gracilis,Gluteus Medius
7741,0.053345867,0.63956165,0.09469272,0.04262272,0.045820314,0.08662071,0.043104034,0.053648375,0.23854044,0.083759785
7742,0.05505436,0.6287685,0.08931193,0.041205935,0.047735393,0.07448115,0.044878066,0.05724417,0.22381696,0.09062583
7743,0.057447847,0.6214271,0.085250564,0.039903633,0.048197664,0.066686474,0.04588439,0.059661414,0.20846656,0.100876614
7744,0.05986425,0.6196685,0.082783364,0.038590383,0.047093917,0.06175539,0.046366,0.060966205,0.19354841,0.11288544
7745,0.062320698,0.6239732,0.0812536,0.037689876,0.04544356,0.058347255,0.047098834,0.062085632,0.17821325,0.12520391
7746,0.065489374,0.6342958,0.08061862,0.03729855,0.043855194,0.056041013,0.04802425,0.06317234,0.15854119,0.13815418
7747,0.06919854,0.6484672,0.08072459,0.036226533,0.04161743,0.053935226,0.047590706,0.062230073,0.13428003,0.15369612
7748,0.07370538,0.6506044,0.0795557,0.03490113,0.039714705,0.052109074,0.04516387,0.05881227,0.111359715,0.1679135
7749,0.08088921,0.63803977,0.07659659,0.03056789,0.037557203,0.04991129,0.0399877,0.052969523,0.09438905,0.17424123
7750,0.090605795,0.6282371,0.072437815,0.025708487,0.034900934,0.046833165,0.03537791,0.04893498,0.08223451,0.16740203
7751,0.10291027,0.61215174,0.0775988,0.025563693,0.037206072,0.047319636,0.040272225,0.05506076,0.08005441,0.16274649
7752,0.10350052,0.5765327,0.07968352,0.026218515,0.039173245,0.04538645,0.04960282,0.066095926,0.07798597,0.15706056
7753,0.0880965,0.5294114,0.07276687,0.02513953,0.03757218,0.03973563,0.059491366,0.07977457,0.0699762,0.14136453
7754,0.081979305,0.47779313,0.07084621,0.026336383,0.03879061,0.03901565,0.07306024,0.101356305,0.06663,0.12835291
7755,0.07316828,0.43491492,0.0663699,0.031795386,0.045024727,0.043441642,0.09293906,0.1368001,0.06767486,0.11726305
7756,0.059087414,0.3958321,0.058516152,0.04542474,0.060066454,0.05613202,0.1319051,0.20391744,0.07653208,0.11096715
7757,0.04396654,0.3497099,0.048770014,0.061303936,0.07155011,0.066201046,0.17400186,0.29785055,0.09308253,0.10800883
7758,0.036809824,0.29871553,0.045278214,0.07159077,0.079094395,0.073177904,0.20844343,0.38551962,0.105461285,0.10654256
7759,0.030992504,0.27150786,0.03840826,0.08251033,0.084148206,0.07785321,0.23723921,0.4662034,0.11275352,0.10771441
7760,0.029530378,0.26512045,0.035341185,0.100766145,0.10323799,0.09148331,0.27549747,0.545721,0.12571184,0.11895163
7761,0.030268943,0.27567554,0.037288677,0.124737926,0.13099103,0.11067674,0.30341268,0.6097799,0.15100539,0.1303679
7762,0.029728752,0.30310658,0.038018327,0.15028334,0.16542092,0.13351175,0.32374853,0.65014374,0.18222189,0.1314168
7763,0.032707106,0.3275553,0.04601487,0.18713038,0.21031155,0.16904782,0.34612226,0.6736343,0.21671836,0.13287362
7764,0.038008712,0.35433105,0.057996385,0.24471156,0.26424283,0.22168086,0.37355337,0.68712944,0.27405074,0.12937698
7765,0.044069696,0.3942368,0.06943026,0.30541396,0.3058683,0.2804978,0.4054824,0.6859574,0.35634452,0.12654103
7766,0.049154397,0.44040003,0.0781161,0.35957026,0.32728234,0.3259667,0.44817635,0.6809111,0.44761473,0.13126637
7767,0.05498715,0.48236844,0.090865865,0.40937242,0.33788985,0.35510007,0.48116094,0.6559675,0.5076069,0.14457212
7768,0.064877465,0.5199764,0.10530381,0.45322067,0.345236,0.38343826,0.51715916,0.6123894,0.52238387,0.1619328
7769,0.07475825,0.55813307,0.11734051,0.4879642,0.3658663,0.41105932,0.557881,0.56622857,0.5155007,0.18746671
7770,0.08461481,0.6102735,0.12984726,0.52771693,0.39303556,0.44014063,0.5829154,0.51307625,0.5095144,0.2356568
7771,0.098309,0.64990824,0.1416606,0.5670987,0.4237276,0.47185504,0.59744775,0.4677884,0.50286335,0.29471546
7772,0.10932399,0.67297757,0.15345085,0.61444056,0.45370418,0.5073194,0.6109292,0.4228778,0.4815291,0.35096258
7773,0.1225002,0.6943704,0.1718299,0.65529424,0.48018473,0.53507704,0.61144334,0.38969326,0.4542531,0.4067129
7774,0.11724123,0.6744285,0.17572936,0.64625674,0.48145178,0.52472126,0.55440116,0.3280451,0.38157013,0.4320885
7775,0.052775394,0.20365961,0.12246953,0.4015066,0.30873924,0.32347357,0.24598466,0.16783483,0.19830976,0.28997502
7776,0.010574949,0.13783765,0.058109965,0.32408404,0.29353684,0.2711899,0.1820265,0.13053022,0.1289295,0.23676018
7777,0.04234381,0.41899386,0.0909249,0.44179755,0.46963742,0.37978858,0.26520315,0.23098278,0.21485406,0.41024458
7778,0.07512789,0.6354718,0.17673102,0.70584923,0.66686064,0.6572641,0.498701,0.50309557,0.33389002,0.6914821
7779,0.09101259,0.7563282,0.18559152,0.8153364,0.71821237,0.7548246,0.5353213,0.6015151,0.45229748,0.79320854
7780,0.07930639,0.7339592,0.17064695,0.83218586,0.68780947,0.7917788,0.43145835,0.6104844,0.40776822,0.83281803
7781,0.07809031,0.632429,0.1546361,0.81591326,0.6770885,0.75703263,0.3216532,0.520673,0.36554092,0.8366563
7782,0.09696231,0.45542243,0.16240938,0.7657928,0.62017787,0.7179076,0.251157,0.45426214,0.30380148,0.7643539
7783,0.092169784,0.35188386,0.16782175,0.68793225,0.55885047,0.670908,0.2267273,0.43593708,0.26055762,0.6813408
7784,0.11297706,0.2881113,0.16549648,0.5845157,0.4938507,0.5970316,0.21098159,0.41605574,0.23728006,0.54637015
7785,0.11286713,0.23507494,0.15882397,0.49960652,0.4251566,0.51986283,0.18811911,0.40184465,0.1988072,0.46206537
7786,0.1192228,0.19361116,0.16725889,0.40990517,0.35918573,0.43528062,0.18172483,0.36696392,0.17584735,0.37105146
7787,0.13510722,0.1815028,0.1791893,0.32912755,0.30700156,0.35636047,0.18089496,0.3265742,0.17213123,0.30563977
7788,0.1503976,0.17273782,0.18325761,0.26658812,0.26648164,0.2990141,0.17069206,0.28698197,0.17583445,0.2784222
7789,0.16294152,0.17038104,0.18816192,0.22473186,0.23895986,0.2599368,0.1546197,0.25156367,0.18316536,0.26580948
7790,0.17245275,0.17545953,0.19371518,0.19188058,0.21626957,0.22505964,0.13661866,0.22499444,0.19535008,0.24559999
7791,0.18493971,0.18655933,0.19692566,0.16551384,0.19840583,0.19776796,0.122499175,0.20639573,0.22691257,0.24122173
7792,0.20294434,0.19057007,0.19531,0.13252561,0.17347643,0.16546775,0.11305213,0.19017804,0.27761093,0.23584783
7793,0.21820337,0.17900959,0.18521853,0.103684485,0.1509985,0.14101538,0.1080682,0.17738745,0.35632408,0.23358653
7794,0.24221034,0.18121542,0.19379508,0.0965043,0.13752028,0.12880479,0.113509335,0.17293328,0.4294811,0.21451049
7795,0.25247103,0.17404513,0.19104704,0.08269536,0.11460389,0.11240147,0.10073646,0.14935125,0.49759108,0.1836763
7796,0.27894115,0.16820028,0.1968832,0.0805317,0.10628215,0.11206899,0.09494975,0.13445027,0.52822584,0.1729843
7797,0.2994231,0.14672132,0.19805814,0.06927083,0.09297371,0.10043854,0.08736494,0.12214574,0.506975,0.1634612
7798,0.32537925,0.12927002,0.20263341,0.06826955,0.09450847,0.09889122,0.094973125,0.122406065,0.4436985,0.16469239
7799,0.34816784,0.119280435,0.20654148,0.067055896,0.09285799,0.09339902,0.101053186,0.12379966,0.36774635,0.16499886
7800,0.37153876,0.11536491,0.21230659,0.065773554,0.087737516,0.08838945,0.104459435,0.122277185,0.2943154,0.16672087
7801,0.3973688,0.1093866,0.22585241,0.06435345,0.08422138,0.08479482,0.10541631,0.11416896,0.22567703,0.17351177
7802,0.42085683,0.104037605,0.24602154,0.060787123,0.08061401,0.07783581,0.10623613,0.10622571,0.16647504,0.17216259
7803,0.43735114,0.10586946,0.26860374,0.058617555,0.076630324,0.07162726,0.10302174,0.1023253,0.12294362,0.16535981
7804,0.45140377,0.11088268,0.29795378,0.059173238,0.07622177,0.07115235,0.09281869,0.09634908,0.09712376,0.16474566
7805,0.4646265,0.11956765,0.3303418,0.061485168,0.07968305,0.0748509,0.082978964,0.089887165,0.08435189,0.1711717
7806,0.48645854,0.12637934,0.36366218,0.062983334,0.08268973,0.077834986,0.07360872,0.08166611,0.07663652,0.17927691
7807,0.51528305,0.13091424,0.40079185,0.065358855,0.08693329,0.08203137,0.06697455,0.07584895,0.072395034,0.18877532
7808,0.5507758,0.13296445,0.4430071,0.06806395,0.09104072,0.08655708,0.06302581,0.0722122,0.07045665,0.19679274
7809,0.5914594,0.13557777,0.48567072,0.07148197,0.095086046,0.09081448,0.061737005,0.07069918,0.071041234,0.19943595
7810,0.636817,0.14030102,0.5310493,0.075075455,0.09889427,0.09387994,0.06212415,0.07069559,0.073180355,0.19510905
7811,0.6957351,0.14434421,0.5829434,0.07886068,0.1048546,0.096392326,0.063521914,0.07130077,0.075077936,0.18892173
7812,0.76277363,0.14593346,0.641172,0.07868565,0.108288765,0.096595176,0.06636982,0.07361177,0.07603735,0.17810191
7813,0.8106711,0.15820304,0.70606613,0.0783037,0.11167377,0.09791839,0.07217004,0.07847322,0.07642985,0.1611014
7814,0.84628767,0.17494152,0.7755278,0.077706344,0.11561856,0.09591995,0.07537776,0.078478254,0.07621505,0.13907109
7815,0.85196054,0.179379,0.8321593,0.08119708,0.12287158,0.09677809,0.07434273,0.07277897,0.08078737,0.12226379
7816,0.83220553,0.17688899,0.86875945,0.08493408,0.13327153,0.10416473,0.07773279,0.073237695,0.0850292,0.109595686
7817,0.7840902,0.17430422,0.8834107,0.088204056,0.14569685,0.11242802,0.08317681,0.0768609,0.08724177,0.09769516
7818,0.7030386,0.17486219,0.879271,0.09128446,0.15983619,0.12267412,0.084113866,0.07791062,0.09334912,0.08296276
7819,0.59940934,0.1685798,0.85137546,0.09180311,0.17865266,0.1307735,0.084890924,0.073925465,0.10544968,0.06925136
7820,0.5039418,0.16068855,0.7935898,0.09288247,0.19762696,0.14114982,0.087296575,0.070314035,0.121594794,0.05957197
7821,0.41529676,0.15493539,0.7229813,0.09635689,0.22421023,0.15454938,0.089882374,0.06756401,0.14602412,0.055438884
7822,0.31890044,0.14869748,0.6331449,0.09730838,0.24509387,0.16637692,0.097410224,0.0730929,0.181662,0.053476825
7823,0.22416212,0.13444299,0.5195364,0.09271576,0.24545254,0.16883287,0.10795877,0.08676822,0.2285297,0.052782986
7824,0.16520537,0.107335225,0.43351743,0.078367025,0.2219812,0.15726909,0.11137662,0.09825464,0.2766626,0.05074434
7825,0.11900217,0.08288933,0.36420253,0.0657982,0.19831976,0.14660099,0.113251165,0.10895507,0.31885374,0.05000885
7826,0.07382414,0.061948664,0.27654162,0.057274505,0.17096543,0.1383937,0.113030225,0.11544006,0.35461318,0.049175687
7827,0.04813823,0.04811352,0.20163311,0.05198792,0.13806683,0.1299277,0.11232861,0.11834733,0.36971733,0.048819624
7828,0.033777237,0.045654435,0.14018849,0.049296357,0.11402509,0.12883215,0.11127761,0.12533642,0.36909822,0.052859697
7829,0.02533949,0.051941432,0.08861494,0.049209226,0.09309892,0.13165085,0.10816963,0.13473152,0.36338824,0.06257377
7830,0.025142517,0.054569013,0.06396547,0.048072115,0.07648649,0.12800327,0.106462166,0.13755165,0.36604455,0.069125935
7831,0.030208204,0.06387964,0.05434523,0.045363758,0.06716682,0.12727103,0.10485988,0.13560179,0.36393866,0.07692541
7832,0.030919451,0.08865152,0.043626912,0.039988697,0.057375785,0.124456085,0.09800815,0.12010163,0.36471942,0.07361264
7833,0.031158177,0.14184578,0.041695368,0.04590838,0.059803795,0.13431218,0.09893991,0.121341154,0.3452873,0.07919951
7834,0.030540142,0.20601459,0.041433133,0.047137275,0.055149585,0.130572,0.092297345,0.11212822,0.31606495,0.07718188
7835,0.0415414,0.27730387,0.054407485,0.045622665,0.052163083,0.12561606,0.0838807,0.09769258,0.28507763,0.080188036
7836,0.04806109,0.3598291,0.06688656,0.042419717,0.046829164,0.117904395,0.068892255,0.0788543,0.2529116,0.07810947
7837,0.045431253,0.43925312,0.072901845,0.043442328,0.04520026,0.11528498,0.059214316,0.06710182,0.22907673,0.08161397
7838,0.043793354,0.5049252,0.07626694,0.04183679,0.04198685,0.108795986,0.052116375,0.05999511,0.20413059,0.08714869
7839,0.04538234,0.54564124,0.080819234,0.038445607,0.039772045,0.098421514,0.04765829,0.055268735,0.18527222,0.08894721
7840,0.043778468,0.5638296,0.0801439,0.037663348,0.041253936,0.08875392,0.04389287,0.051352967,0.17047423,0.087821335
7841,0.041902497,0.5735501,0.07629977,0.037168015,0.04290499,0.08065153,0.039904326,0.047106788,0.15739533,0.08854164
7842,0.042657435,0.5791512,0.0748077,0.035592906,0.043886516,0.07400355,0.03744459,0.04471685,0.14809245,0.09164287
7843,0.043838922,0.5827849,0.07334335,0.033693135,0.044302385,0.06951676,0.035656754,0.043051947,0.13911894,0.096263885
7844,0.044368036,0.58700395,0.07180289,0.032756835,0.044410706,0.066878654,0.034706946,0.042091023,0.13095936,0.09976843
7845,0.044517312,0.59374505,0.07107597,0.032533757,0.044394713,0.06571102,0.034711562,0.041859973,0.12481939,0.10205569
7846,0.044514857,0.6039824,0.070767835,0.032911003,0.044704333,0.06575111,0.03555143,0.04226855,0.11912222,0.103939876
7847,0.044465378,0.6164092,0.070045106,0.034063708,0.045223363,0.06602022,0.0372806,0.043652914,0.11158477,0.10632415
7848,0.044185337,0.62780577,0.069180265,0.034990393,0.045330413,0.06601436,0.03927302,0.045394138,0.102889106,0.10910123
7849,0.04374421,0.6335151,0.06832513,0.035418373,0.044944137,0.066057086,0.0410943,0.04702141,0.09552765,0.11218886
7850,0.043211635,0.6297553,0.06600908,0.035343472,0.044594508,0.06551592,0.041955724,0.048124306,0.090178445,0.11466852
7851,0.04256477,0.61326545,0.062060338,0.033505637,0.044250295,0.0637626,0.04060249,0.047274996,0.086947635,0.114728115
7852,0.042808075,0.59853405,0.05712038,0.028534602,0.040929776,0.05927672,0.036800217,0.044459216,0.08377781,0.10983679
7853,0.047848906,0.58683985,0.060376395,0.025744356,0.038838353,0.058341857,0.03773152,0.047370885,0.08259396,0.1046792
7854,0.051681984,0.566025,0.06300902,0.02555307,0.0392864,0.058741324,0.04420681,0.05679898,0.08448051,0.10000771
7855,0.04936576,0.5314434,0.05893107,0.025645277,0.040072512,0.05414605,0.055999458,0.07261299,0.08287569,0.09288427
7856,0.04642233,0.49041072,0.05424918,0.025799427,0.03989499,0.047036223,0.07310134,0.09556659,0.08009923,0.084046684
7857,0.05117988,0.4519077,0.053998984,0.029752372,0.04441008,0.045604326,0.095697075,0.12784114,0.081704356,0.0846514
7858,0.049085755,0.41596362,0.051600482,0.035973124,0.049250476,0.05069724,0.12590303,0.16993074,0.084711,0.08411953
7859,0.038799785,0.38131237,0.04619052,0.04701327,0.05756214,0.062044375,0.17250244,0.2324441,0.095151745,0.08715718
7860,0.032780804,0.3385169,0.04373248,0.05717359,0.063563004,0.06886744,0.22073983,0.30867928,0.107524574,0.09330536
7861,0.029596433,0.3037502,0.040137373,0.06475883,0.070581175,0.07397497,0.26488093,0.38823733,0.11918208,0.09626477
7862,0.028442008,0.28847155,0.03747451,0.0840114,0.092788294,0.09070143,0.31176138,0.46637797,0.13707769,0.10266526
7863,0.03052909,0.2926535,0.040193003,0.11406344,0.12166193,0.11206164,0.33629978,0.5121658,0.16388796,0.11072909
7864,0.03470407,0.31608155,0.043848664,0.14436355,0.15241241,0.13809218,0.34521595,0.5381971,0.19454253,0.11347352
7865,0.03697786,0.3418646,0.049025398,0.17756338,0.18290314,0.17338602,0.36270487,0.56096095,0.22691214,0.10798959
7866,0.03989504,0.36753708,0.05455986,0.21918853,0.21479395,0.21630836,0.39568743,0.5841932,0.27889708,0.100663096
7867,0.042728946,0.39240482,0.06035712,0.2572866,0.24737857,0.25749162,0.43623245,0.60087323,0.34937733,0.09901197
7868,0.046392582,0.4171108,0.067692734,0.28447014,0.27576876,0.29142487,0.4693335,0.6135152,0.41275397,0.10496114
7869,0.05012544,0.44277495,0.07580089,0.30473548,0.30493304,0.3222156,0.49580684,0.61181605,0.45359278,0.11644799
7870,0.05457841,0.47122067,0.083401695,0.32403734,0.33324075,0.34988898,0.519763,0.5921902,0.46748334,0.13082227
7871,0.06026272,0.5074083,0.09066193,0.35197347,0.3628684,0.38058096,0.5344405,0.5518443,0.4689513,0.14925791
7872,0.06797214,0.5594286,0.10127262,0.39706865,0.4096571,0.42453143,0.5432265,0.50773716,0.46507552,0.18018275
7873,0.076245576,0.6041237,0.112235524,0.44580153,0.46267512,0.465233,0.54617125,0.47254094,0.45253253,0.2256753
7874,0.08146268,0.64115995,0.12291492,0.5042001,0.5141341,0.51048946,0.5465754,0.44558102,0.43718842,0.28333557
7875,0.07893999,0.65445715,0.13347392,0.54600114,0.5450131,0.5335461,0.5211953,0.39466095,0.39230868,0.34008053
7876,0.04916546,0.3204652,0.1233642,0.37341133,0.36208126,0.3805762,0.25173753,0.20312831,0.2196462,0.22910014
7877,0.013981521,0.14753382,0.060740042,0.3027039,0.28928337,0.29705882,0.17041753,0.14481583,0.14633264,0.18834314
7878,0.0468781,0.4354729,0.09717893,0.4370307,0.45189482,0.35152042,0.25791374,0.23434156,0.22013195,0.3997483
7879,0.0746217,0.65454805,0.16845523,0.6999132,0.65822744,0.6443438,0.4700264,0.53025585,0.353863,0.6760262
7880,0.08686095,0.77192116,0.17533071,0.8001381,0.6817597,0.73473847,0.4792974,0.6349841,0.45857581,0.7612289
7881,0.089266874,0.72144395,0.17491359,0.83726156,0.68542546,0.7874657,0.40132916,0.61197084,0.4101073,0.82655054
7882,0.082999706,0.6028072,0.16188022,0.82968634,0.6713586,0.7609844,0.30513138,0.5331712,0.35591307,0.8375323
7883,0.09997367,0.44337258,0.16475742,0.783441,0.6234282,0.7181905,0.23869877,0.4662863,0.3037201,0.76744384
7884,0.09891029,0.32174742,0.18440008,0.7077492,0.5789593,0.6609365,0.22288299,0.42340463,0.26203284,0.6728354
7885,0.12344516,0.2700026,0.19796868,0.6005688,0.51537293,0.57689214,0.23061277,0.4110712,0.2340686,0.52912295
7886,0.12514248,0.2261656,0.19219992,0.51357603,0.4523713,0.5050592,0.22762847,0.41757864,0.21185097,0.42684123
7887,0.12728691,0.18111183,0.18746085,0.42427775,0.389982,0.43542555,0.21474226,0.4060528,0.18955761,0.3484084
7888,0.15514596,0.16726187,0.2026538,0.33606407,0.32899436,0.35550222,0.19950478,0.37821415,0.17976962,0.30039713
7889,0.17884949,0.15981779,0.21056454,0.2742475,0.29131743,0.29995117,0.18448259,0.35396367,0.18449351,0.2852085
7890,0.19093917,0.15402664,0.21444906,0.23072194,0.26966673,0.2624341,0.16973515,0.3275188,0.20025712,0.28421238
7891,0.20137985,0.15390413,0.21820678,0.2020312,0.2560236,0.23929596,0.15635803,0.29203293,0.2303105,0.28427115
7892,0.22087881,0.158714,0.22005555,0.17822452,0.24126512,0.22125207,0.13982868,0.2542352,0.28242123,0.2966711
7893,0.24838772,0.15910792,0.21856113,0.14537153,0.2165016,0.19415508,0.12690887,0.22153908,0.34776625,0.2947739
7894,0.27072763,0.15730593,0.21644929,0.11879035,0.18971848,0.16873887,0.12892862,0.20785685,0.44104233,0.29124254
7895,0.28883284,0.16491108,0.22357994,0.11131036,0.17094125,0.15306638,0.1399168,0.19769923,0.5113733,0.28007063
7896,0.28448635,0.16270858,0.21939807,0.0968001,0.14920591,0.1369057,0.13453075,0.1775755,0.5553042,0.2455116
7897,0.2959381,0.16211255,0.22216338,0.093882754,0.1413969,0.13540095,0.12775737,0.16238771,0.561733,0.22185683
7898,0.32011423,0.14429319,0.22093919,0.08290771,0.12129692,0.12230788,0.10968549,0.1397248,0.5298742,0.20550439
7899,0.3468794,0.12793332,0.2206178,0.07326839,0.10978951,0.109049916,0.10235802,0.12782815,0.4483821,0.19474353
7900,0.3674952,0.1194519,0.22170858,0.06882548,0.10455949,0.09983314,0.1046305,0.1262255,0.35059047,0.18839969
7901,0.38406545,0.11271496,0.22397201,0.06532539,0.09853782,0.09263099,0.1065389,0.12332861,0.256632,0.18645367
7902,0.40027744,0.106216796,0.2329159,0.061097052,0.09048432,0.084367834,0.10602717,0.11713349,0.17829452,0.18742335
7903,0.41605234,0.098701686,0.2479665,0.05436705,0.079477936,0.07190931,0.10328009,0.11162251,0.1205668,0.17848569
7904,0.42911178,0.09817001,0.2677021,0.051265765,0.07247079,0.06439066,0.10158159,0.11058911,0.08794562,0.1681049
7905,0.44894615,0.10321789,0.2938408,0.050533567,0.07009361,0.063226,0.09808657,0.10504007,0.07288916,0.16282414
7906,0.47736594,0.109182686,0.32476678,0.04985957,0.07068599,0.06527135,0.09019374,0.09546177,0.06726019,0.15984845
7907,0.5095664,0.112666115,0.3566731,0.0502571,0.07133447,0.067134544,0.07897344,0.08341693,0.062823564,0.15769313
7908,0.54648536,0.11489123,0.39755142,0.053029813,0.0750312,0.07179399,0.07065445,0.07556712,0.05972564,0.16012952
7909,0.5925102,0.11524645,0.44504005,0.054836817,0.07650782,0.07432131,0.06498169,0.0715912,0.056579202,0.1616478
7910,0.6451131,0.11819895,0.49218565,0.056039333,0.07517031,0.074047595,0.061380267,0.0700855,0.05425745,0.15998466
7911,0.70086884,0.12716806,0.5426724,0.05811759,0.07548492,0.07379183,0.06128051,0.07177171,0.053857367,0.15657772
7912,0.76550883,0.1355076,0.6023258,0.062391568,0.08003903,0.07412265,0.0634245,0.07592046,0.05434066,0.15307
7913,0.82587737,0.14102352,0.6662295,0.06480788,0.084456414,0.0742165,0.068993956,0.08347254,0.056861177,0.14696126
7914,0.8632007,0.15562338,0.7318869,0.06601148,0.088406734,0.07669974,0.07854312,0.09208527,0.060397908,0.1329142
7915,0.88538516,0.17223653,0.79262424,0.06773238,0.09593554,0.07755118,0.085200764,0.09559192,0.064036444,0.11376473
7916,0.886261,0.17488328,0.8427033,0.07176298,0.10942774,0.082121216,0.086009905,0.093282506,0.06909919,0.100611694
7917,0.8622283,0.17242998,0.87448406,0.077846155,0.12734571,0.09219078,0.09280457,0.0977429,0.07505789,0.092380635
7918,0.80594295,0.17195165,0.88719565,0.08227371,0.14407721,0.10106007,0.0965589,0.10226975,0.08186949,0.07944354
7919,0.71761733,0.17447712,0.8859753,0.086200766,0.16113095,0.10969153,0.09662181,0.10236594,0.092648566,0.06418527
7920,0.61703926,0.16497637,0.8669672,0.08502666,0.17861843,0.11838183,0.0977413,0.095408216,0.106977925,0.05308139
7921,0.52074,0.1604411,0.81756943,0.090271205,0.2052756,0.1350871,0.10294783,0.09135321,0.1313927,0.048435364
7922,0.42381752,0.16032457,0.74472463,0.09953828,0.24606809,0.15276611,0.10841165,0.087391295,0.1683217,0.048982695
7923,0.3338785,0.15296085,0.6581355,0.1015164,0.2738658,0.16784036,0.11276172,0.08721369,0.21124509,0.048611272
7924,0.23875834,0.13658838,0.5509324,0.09583381,0.2732062,0.17258906,0.117471755,0.09402435,0.2584461,0.048369806
7925,0.17980064,0.116693914,0.45716003,0.083559036,0.249343,0.16501151,0.11750064,0.10283669,0.29875624,0.048891496
7926,0.13544542,0.0949114,0.3875561,0.07415961,0.22346257,0.16107884,0.11925115,0.11381894,0.33499888,0.051710535
7927,0.08153718,0.07117218,0.2956716,0.065729,0.1892282,0.15751183,0.11823967,0.12181428,0.3661607,0.052777216
7928,0.049184646,0.053645574,0.21450509,0.05919673,0.1504959,0.1488334,0.115173884,0.1277547,0.37002093,0.054600284
7929,0.03313696,0.045759,0.15564652,0.05409317,0.122057356,0.14271589,0.11316259,0.13696216,0.3567674,0.05723043
7930,0.024683531,0.052154962,0.10673996,0.0530884,0.100900896,0.14320223,0.11166147,0.1519505,0.34184232,0.06625759
7931,0.023218999,0.056339957,0.07525066,0.050729834,0.08019574,0.1374279,0.11000626,0.15865317,0.3357712,0.07459882
7932,0.027496379,0.06523162,0.0642887,0.046004366,0.067304894,0.12939553,0.11113697,0.16308983,0.32858884,0.07947087
7933,0.030360397,0.09589785,0.053644113,0.04113282,0.056537036,0.120866746,0.113409474,0.16028714,0.32267693,0.07991129
7934,0.029519187,0.15174904,0.042719115,0.040000103,0.05047637,0.10872756,0.10591167,0.15033542,0.3107159,0.077054776
7935,0.032135,0.21359383,0.042455263,0.041266423,0.04892777,0.10392599,0.0958727,0.13245723,0.2825198,0.07611089
7936,0.039537422,0.2861107,0.05261527,0.040097475,0.047790196,0.1044118,0.08884431,0.113782294,0.25004497,0.075784355
7937,0.04058994,0.37901792,0.06253915,0.039255552,0.043565754,0.099889286,0.07359052,0.09064473,0.21603924,0.072868004
7938,0.0424993,0.4613486,0.07365507,0.04193446,0.044833597,0.09766206,0.06351189,0.078788914,0.18978207,0.07943344
7939,0.03958802,0.5223428,0.074420534,0.03667751,0.03953377,0.08665807,0.054874774,0.0685413,0.1711342,0.07852111
7940,0.040158737,0.55045855,0.07812374,0.034857787,0.039090775,0.08056841,0.050695796,0.06400116,0.16255435,0.07965969
7941,0.039331708,0.56434387,0.07582286,0.03507155,0.040740803,0.07752481,0.04633194,0.059132896,0.15588726,0.08310794
7942,0.0392366,0.57119155,0.07359382,0.034598242,0.04223984,0.07449993,0.042148557,0.053621802,0.15134868,0.08541294
7943,0.03951673,0.57821536,0.07209765,0.033606227,0.043167062,0.07134517,0.038804293,0.04935468,0.14716172,0.085383505
7944,0.040455855,0.5851012,0.070700325,0.033144437,0.04457701,0.06862491,0.037047185,0.047477752,0.14139281,0.08697992
7945,0.041168418,0.5920135,0.068864174,0.032681968,0.045611817,0.0663409,0.035845,0.046187293,0.13365448,0.09040002
7946,0.04133188,0.6000924,0.06743685,0.032449625,0.046114083,0.06517201,0.035119403,0.04500396,0.12500231,0.094256
7947,0.04131451,0.61090666,0.06642495,0.032810003,0.046166256,0.064961635,0.035510316,0.04473926,0.11557165,0.097888775
7948,0.040959872,0.6236464,0.065349035,0.033121586,0.045608435,0.064851895,0.036478296,0.045311946,0.10528202,0.10080776
7949,0.040270567,0.6336543,0.06447994,0.033238366,0.044814967,0.06508882,0.037566785,0.046293527,0.0965204,0.10313738
7950,0.03964731,0.6394121,0.063545994,0.03336247,0.044123206,0.065352134,0.038946915,0.04791543,0.09122902,0.10478588
7951,0.039224193,0.6388808,0.06154453,0.03336652,0.04364977,0.06442221,0.040482778,0.0500704,0.08825402,0.105753295
7952,0.038923122,0.6275342,0.05803648,0.031882938,0.043104634,0.061727382,0.040533397,0.050807543,0.08479076,0.10607082
7953,0.038772807,0.6130007,0.052978903,0.02710503,0.039764114,0.056792267,0.03695924,0.047805715,0.0787289,0.1042038
7954,0.043178596,0.59990436,0.055877652,0.02417846,0.03720602,0.05587192,0.037090518,0.04978594,0.07501425,0.101586536
7955,0.04837383,0.57686293,0.060036093,0.024103023,0.037391827,0.05758117,0.043909203,0.059810728,0.07707469,0.09842425
7956,0.048709802,0.54051286,0.058018465,0.024268392,0.03769857,0.053412154,0.05635331,0.07683133,0.07794204,0.09130776
7957,0.04443132,0.50361204,0.052438945,0.023859855,0.036825635,0.044436634,0.070715144,0.09620076,0.0744533,0.081991985
7958,0.049043592,0.46689427,0.052114468,0.027165296,0.040710106,0.04166886,0.08895182,0.12275996,0.07521066,0.08205086
7959,0.04841982,0.43174794,0.05001038,0.032016546,0.0441941,0.044942796,0.11314598,0.1574984,0.07686337,0.08299339
7960,0.03795311,0.39709327,0.044251703,0.04164114,0.051065903,0.055222467,0.15383305,0.21461408,0.08645957,0.08774026
7961,0.031626873,0.35326716,0.041519713,0.053327065,0.056751806,0.06382121,0.19609773,0.29188275,0.09926409,0.096934155
